Id,Id2,Geography,Total; Estimate; Population 18 to 24 years,Total; Margin of Error; Population 18 to 24 years,Percent; Estimate; Population 18 to 24 years,Percent; Margin of Error; Population 18 to 24 years,Males; Estimate; Population 18 to 24 years,Males; Margin of Error; Population 18 to 24 years,Percent Males; Estimate; Population 18 to 24 years,Percent Males; Margin of Error; Population 18 to 24 years,Females; Estimate; Population 18 to 24 years,Females; Margin of Error; Population 18 to 24 years,Percent Females; Estimate; Population 18 to 24 years,Percent Females; Margin of Error; Population 18 to 24 years,Total; Estimate; Population 18 to 24 years - Bachelor's degree or higher,Total; Margin of Error; Population 18 to 24 years - Bachelor's degree or higher,Percent; Estimate; Population 18 to 24 years - Bachelor's degree or higher,Percent; Margin of Error; Population 18 to 24 years - Bachelor's degree or higher,Males; Estimate; Population 18 to 24 years - Bachelor's degree or higher,Males; Margin of Error; Population 18 to 24 years - Bachelor's degree or higher,Percent Males; Estimate; Population 18 to 24 years - Bachelor's degree or higher,Percent Males; Margin of Error; Population 18 to 24 years - Bachelor's degree or higher,Females; Estimate; Population 18 to 24 years - Bachelor's degree or higher,Females; Margin of Error; Population 18 to 24 years - Bachelor's degree or higher,Percent Females; Estimate; Population 18 to 24 years - Bachelor's degree or higher,Percent Females; Margin of Error; Population 18 to 24 years - Bachelor's degree or higher,Total; Estimate; Population 25 years and over,Total; Margin of Error; Population 25 years and over,Percent; Estimate; Population 25 years and over,Percent; Margin of Error; Population 25 years and over,Males; Estimate; Population 25 years and over,Males; Margin of Error; Population 25 years and over,Percent Males; Estimate; Population 25 years and over,Percent Males; Margin of Error; Population 25 years and over,Females; Estimate; Population 25 years and over,Females; Margin of Error; Population 25 years and over,Percent Females; Estimate; Population 25 years and over,Percent Females; Margin of Error; Population 25 years and over,Total; Estimate; Population 25 years and over - Less than 9th grade,Total; Margin of Error; Population 25 years and over - Less than 9th grade,Percent; Estimate; Population 25 years and over - Less than 9th grade,Percent; Margin of Error; Population 25 years and over - Less than 9th grade,Males; Estimate; Population 25 years and over - Less than 9th grade,Males; Margin of Error; Population 25 years and over - Less than 9th grade,Percent Males; Estimate; Population 25 years and over - Less than 9th grade,Percent Males; Margin of Error; Population 25 years and over - Less than 9th grade,Females; Estimate; Population 25 years and over - Less than 9th grade,Females; Margin of Error; Population 25 years and over - Less than 9th grade,Percent Females; Estimate; Population 25 years and over - Less than 9th grade,Percent Females; Margin of Error; Population 25 years and over - Less than 9th grade,"Total; Estimate; Population 25 years and over - 9th to 12th grade, no diploma","Total; Margin of Error; Population 25 years and over - 9th to 12th grade, no diploma","Percent; Estimate; Population 25 years and over - 9th to 12th grade, no diploma","Percent; Margin of Error; Population 25 years and over - 9th to 12th grade, no diploma","Males; Estimate; Population 25 years and over - 9th to 12th grade, no diploma","Males; Margin of Error; Population 25 years and over - 9th to 12th grade, no diploma","Percent Males; Estimate; Population 25 years and over - 9th to 12th grade, no diploma","Percent Males; Margin of Error; Population 25 years and over - 9th to 12th grade, no diploma","Females; Estimate; Population 25 years and over - 9th to 12th grade, no diploma","Females; Margin of Error; Population 25 years and over - 9th to 12th grade, no diploma","Percent Females; Estimate; Population 25 years and over - 9th to 12th grade, no diploma","Percent Females; Margin of Error; Population 25 years and over - 9th to 12th grade, no diploma",Total; Estimate; Population 25 years and over - High school graduate (includes equivalency),Total; Margin of Error; Population 25 years and over - High school graduate (includes equivalency),Percent; Estimate; Population 25 years and over - High school graduate (includes equivalency),Percent; Margin of Error; Population 25 years and over - High school graduate (includes equivalency),Males; Estimate; Population 25 years and over - High school graduate (includes equivalency),Males; Margin of Error; Population 25 years and over - High school graduate (includes equivalency),Percent Males; Estimate; Population 25 years and over - High school graduate (includes equivalency),Percent Males; Margin of Error; Population 25 years and over - High school graduate (includes equivalency),Females; Estimate; Population 25 years and over - High school graduate (includes equivalency),Females; Margin of Error; Population 25 years and over - High school graduate (includes equivalency),Percent Females; Estimate; Population 25 years and over - High school graduate (includes equivalency),Percent Females; Margin of Error; Population 25 years and over - High school graduate (includes equivalency),"Total; Estimate; Population 25 years and over - Some college, no degree","Total; Margin of Error; Population 25 years and over - Some college, no degree","Percent; Estimate; Population 25 years and over - Some college, no degree","Percent; Margin of Error; Population 25 years and over - Some college, no degree","Males; Estimate; Population 25 years and over - Some college, no degree","Males; Margin of Error; Population 25 years and over - Some college, no degree","Percent Males; Estimate; Population 25 years and over - Some college, no degree","Percent Males; Margin of Error; Population 25 years and over - Some college, no degree","Females; Estimate; Population 25 years and over - Some college, no degree","Females; Margin of Error; Population 25 years and over - Some college, no degree","Percent Females; Estimate; Population 25 years and over - Some college, no degree","Percent Females; Margin of Error; Population 25 years and over - Some college, no degree",Total; Estimate; Population 25 years and over - Associate's degree,Total; Margin of Error; Population 25 years and over - Associate's degree,Percent; Estimate; Population 25 years and over - Associate's degree,Percent; Margin of Error; Population 25 years and over - Associate's degree,Males; Estimate; Population 25 years and over - Associate's degree,Males; Margin of Error; Population 25 years and over - Associate's degree,Percent Males; Estimate; Population 25 years and over - Associate's degree,Percent Males; Margin of Error; Population 25 years and over - Associate's degree,Females; Estimate; Population 25 years and over - Associate's degree,Females; Margin of Error; Population 25 years and over - Associate's degree,Percent Females; Estimate; Population 25 years and over - Associate's degree,Percent Females; Margin of Error; Population 25 years and over - Associate's degree,Total; Estimate; Population 25 years and over - Bachelor's degree,Total; Margin of Error; Population 25 years and over - Bachelor's degree,Percent; Estimate; Population 25 years and over - Bachelor's degree,Percent; Margin of Error; Population 25 years and over - Bachelor's degree,Males; Estimate; Population 25 years and over - Bachelor's degree,Males; Margin of Error; Population 25 years and over - Bachelor's degree,Percent Males; Estimate; Population 25 years and over - Bachelor's degree,Percent Males; Margin of Error; Population 25 years and over - Bachelor's degree,Females; Estimate; Population 25 years and over - Bachelor's degree,Females; Margin of Error; Population 25 years and over - Bachelor's degree,Percent Females; Estimate; Population 25 years and over - Bachelor's degree,Percent Females; Margin of Error; Population 25 years and over - Bachelor's degree,Total; Estimate; Population 25 years and over - Graduate or professional degree,Total; Margin of Error; Population 25 years and over - Graduate or professional degree,Percent; Estimate; Population 25 years and over - Graduate or professional degree,Percent; Margin of Error; Population 25 years and over - Graduate or professional degree,Males; Estimate; Population 25 years and over - Graduate or professional degree,Males; Margin of Error; Population 25 years and over - Graduate or professional degree,Percent Males; Estimate; Population 25 years and over - Graduate or professional degree,Percent Males; Margin of Error; Population 25 years and over - Graduate or professional degree,Females; Estimate; Population 25 years and over - Graduate or professional degree,Females; Margin of Error; Population 25 years and over - Graduate or professional degree,Percent Females; Estimate; Population 25 years and over - Graduate or professional degree,Percent Females; Margin of Error; Population 25 years and over - Graduate or professional degree,Total; Estimate; Population 25 to 34 years,Total; Margin of Error; Population 25 to 34 years,Percent; Estimate; Population 25 to 34 years,Percent; Margin of Error; Population 25 to 34 years,Males; Estimate; Population 25 to 34 years,Males; Margin of Error; Population 25 to 34 years,Percent Males; Estimate; Population 25 to 34 years,Percent Males; Margin of Error; Population 25 to 34 years,Females; Estimate; Population 25 to 34 years,Females; Margin of Error; Population 25 to 34 years,Percent Females; Estimate; Population 25 to 34 years,Percent Females; Margin of Error; Population 25 to 34 years,Total; Estimate; Population 25 to 34 years - Bachelor's degree or higher,Total; Margin of Error; Population 25 to 34 years - Bachelor's degree or higher,Percent; Estimate; Population 25 to 34 years - Bachelor's degree or higher,Percent; Margin of Error; Population 25 to 34 years - Bachelor's degree or higher,Males; Estimate; Population 25 to 34 years - Bachelor's degree or higher,Males; Margin of Error; Population 25 to 34 years - Bachelor's degree or higher,Percent Males; Estimate; Population 25 to 34 years - Bachelor's degree or higher,Percent Males; Margin of Error; Population 25 to 34 years - Bachelor's degree or higher,Females; Estimate; Population 25 to 34 years - Bachelor's degree or higher,Females; Margin of Error; Population 25 to 34 years - Bachelor's degree or higher,Percent Females; Estimate; Population 25 to 34 years - Bachelor's degree or higher,Percent Females; Margin of Error; Population 25 to 34 years - Bachelor's degree or higher,Total; Estimate; Population 35 to 44 years,Total; Margin of Error; Population 35 to 44 years,Percent; Estimate; Population 35 to 44 years,Percent; Margin of Error; Population 35 to 44 years,Males; Estimate; Population 35 to 44 years,Males; Margin of Error; Population 35 to 44 years,Percent Males; Estimate; Population 35 to 44 years,Percent Males; Margin of Error; Population 35 to 44 years,Females; Estimate; Population 35 to 44 years,Females; Margin of Error; Population 35 to 44 years,Percent Females; Estimate; Population 35 to 44 years,Percent Females; Margin of Error; Population 35 to 44 years,Total; Estimate; Population 35 to 44 years - Bachelor's degree or higher,Total; Margin of Error; Population 35 to 44 years - Bachelor's degree or higher,Percent; Estimate; Population 35 to 44 years - Bachelor's degree or higher,Percent; Margin of Error; Population 35 to 44 years - Bachelor's degree or higher,Males; Estimate; Population 35 to 44 years - Bachelor's degree or higher,Males; Margin of Error; Population 35 to 44 years - Bachelor's degree or higher,Percent Males; Estimate; Population 35 to 44 years - Bachelor's degree or higher,Percent Males; Margin of Error; Population 35 to 44 years - Bachelor's degree or higher,Females; Estimate; Population 35 to 44 years - Bachelor's degree or higher,Females; Margin of Error; Population 35 to 44 years - Bachelor's degree or higher,Percent Females; Estimate; Population 35 to 44 years - Bachelor's degree or higher,Percent Females; Margin of Error; Population 35 to 44 years - Bachelor's degree or higher,Total; Estimate; Population 45 to 64 years,Total; Margin of Error; Population 45 to 64 years,Percent; Estimate; Population 45 to 64 years,Percent; Margin of Error; Population 45 to 64 years,Males; Estimate; Population 45 to 64 years,Males; Margin of Error; Population 45 to 64 years,Percent Males; Estimate; Population 45 to 64 years,Percent Males; Margin of Error; Population 45 to 64 years,Females; Estimate; Population 45 to 64 years,Females; Margin of Error; Population 45 to 64 years,Percent Females; Estimate; Population 45 to 64 years,Percent Females; Margin of Error; Population 45 to 64 years,Total; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Total; Margin of Error; Population 45 to 64 years - Bachelor's degree or higher,Percent; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Percent; Margin of Error; Population 45 to 64 years - Bachelor's degree or higher,Males; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Males; Margin of Error; Population 45 to 64 years - Bachelor's degree or higher,Percent Males; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Percent Males; Margin of Error; Population 45 to 64 years - Bachelor's degree or higher,Females; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Females; Margin of Error; Population 45 to 64 years - Bachelor's degree or higher,Percent Females; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Percent Females; Margin of Error; Population 45 to 64 years - Bachelor's degree or higher,Total; Estimate; Population 65 years and over,Total; Margin of Error; Population 65 years and over,Percent; Estimate; Population 65 years and over,Percent; Margin of Error; Population 65 years and over,Males; Estimate; Population 65 years and over,Males; Margin of Error; Population 65 years and over,Percent Males; Estimate; Population 65 years and over,Percent Males; Margin of Error; Population 65 years and over,Females; Estimate; Population 65 years and over,Females; Margin of Error; Population 65 years and over,Percent Females; Estimate; Population 65 years and over,Percent Females; Margin of Error; Population 65 years and over,Total; Estimate; Population 65 years and over - Bachelor's degree or higher,Total; Margin of Error; Population 65 years and over - Bachelor's degree or higher,Percent; Estimate; Population 65 years and over - Bachelor's degree or higher,Percent; Margin of Error; Population 65 years and over - Bachelor's degree or higher,Males; Estimate; Population 65 years and over - Bachelor's degree or higher,Males; Margin of Error; Population 65 years and over - Bachelor's degree or higher,Percent Males; Estimate; Population 65 years and over - Bachelor's degree or higher,Percent Males; Margin of Error; Population 65 years and over - Bachelor's degree or higher,Females; Estimate; Population 65 years and over - Bachelor's degree or higher,Females; Margin of Error; Population 65 years and over - Bachelor's degree or higher,Percent Females; Estimate; Population 65 years and over - Bachelor's degree or higher,Percent Females; Margin of Error; Population 65 years and over - Bachelor's degree or higher
0400000US29,29,Missouri,591150,1171,(X),(X),301783,809,(X),(X),289367,658,(X),(X),57310,1908,9.7,0.3,23810,1135,7.9,0.4,33500,1318,11.6,0.5,4073377,1373,(X),(X),1957101,1001,(X),(X),2116276,1030,(X),(X),146092,2838,3.6,0.1,71888,1687,3.7,0.1,74204,1648,3.5,0.1,308790,3727,7.6,0.1,156176,2593,8,0.1,152614,2687,7.2,0.1,1267813,7832,31.1,0.2,637150,4690,32.6,0.2,630663,4934,29.8,0.2,917451,4905,22.5,0.1,433030,3890,22.1,0.2,484421,3746,22.9,0.2,307566,3987,7.6,0.1,131174,2594,6.7,0.1,176392,2852,8.3,0.1,701863,6715,17.2,0.2,330168,3717,16.9,0.2,371695,4613,17.6,0.2,423802,5099,10.4,0.1,197515,3253,10.1,0.2,226287,3288,10.7,0.2,800229,1285,(X),(X),400091,851,(X),(X),400138,923,(X),(X),262477,3571,32.8,0.4,114258,2113,28.6,0.5,148219,2381,37,0.6,731234,1161,(X),(X),363617,687,(X),(X),367617,891,(X),(X),239470,3006,32.7,0.4,106843,2037,29.4,0.6,132627,1798,36.1,0.5,1611980,1346,(X),(X),786344,1065,(X),(X),825636,843,(X),(X),430579,4499,26.7,0.3,201567,2834,25.6,0.4,229012,2961,27.7,0.4,929934,670,(X),(X),407049,483,(X),(X),522885,440,(X),(X),193139,2715,20.8,0.3,105015,1664,25.8,0.4,88124,1712,16.9,0.3
0400000US30,30,Montana,99937,497,(X),(X),52115,416,(X),(X),47822,367,(X),(X),6622,560,6.6,0.6,2433,370,4.7,0.7,4189,416,8.8,0.9,698434,522,(X),(X),346476,516,(X),(X),351958,455,(X),(X),14315,681,2,0.1,7924,495,2.3,0.1,6391,488,1.8,0.1,35312,1248,5.1,0.2,18458,943,5.3,0.3,16854,802,4.8,0.2,207929,2540,29.8,0.4,107743,1984,31.1,0.6,100186,1670,28.5,0.5,171382,2663,24.5,0.4,84175,1862,24.3,0.5,87207,1594,24.8,0.5,60424,1589,8.7,0.2,27224,1059,7.9,0.3,33200,1131,9.4,0.3,140945,1934,20.2,0.3,67168,1390,19.4,0.4,73777,1350,21,0.4,68127,1801,9.8,0.3,33784,1154,9.8,0.3,34343,1103,9.8,0.3,128539,605,(X),(X),66134,428,(X),(X),62405,429,(X),(X),40430,1423,31.5,1.1,17603,877,26.6,1.3,22827,862,36.6,1.4,116416,546,(X),(X),59285,371,(X),(X),57131,403,(X),(X),40030,1096,34.4,1,17389,767,29.3,1.3,22641,733,39.6,1.3,282611,617,(X),(X),140020,445,(X),(X),142591,458,(X),(X),81291,1497,28.8,0.5,39047,954,27.9,0.7,42244,975,29.6,0.7,170868,323,(X),(X),81037,216,(X),(X),89831,230,(X),(X),47321,1069,27.7,0.6,26913,667,33.2,0.8,20408,675,22.7,0.7
0400000US31,31,Nebraska,190430,514,(X),(X),97219,418,(X),(X),93211,319,(X),(X),20336,1037,10.7,0.5,8478,622,8.7,0.6,11858,727,12.7,0.8,1223228,614,(X),(X),598920,505,(X),(X),624308,539,(X),(X),50708,1450,4.1,0.1,26864,928,4.5,0.2,23844,921,3.8,0.1,63236,1714,5.2,0.1,34062,1165,5.7,0.2,29174,989,4.7,0.2,330629,2951,27,0.2,168556,2146,28.1,0.4,162073,1852,26,0.3,288253,2707,23.6,0.2,135981,1808,22.7,0.3,152272,2017,24.4,0.3,123619,1931,10.1,0.2,59320,1439,9.9,0.2,64299,1194,10.3,0.2,245288,3090,20.1,0.3,115372,1795,19.3,0.3,129916,2012,20.8,0.3,121495,2171,9.9,0.2,58765,1373,9.8,0.2,62730,1378,10,0.2,252414,690,(X),(X),129189,424,(X),(X),123225,476,(X),(X),90411,1504,35.8,0.6,40203,974,31.1,0.8,50208,933,40.7,0.7,225981,599,(X),(X),114622,365,(X),(X),111359,419,(X),(X),79888,1476,35.4,0.6,36056,851,31.5,0.7,43832,971,39.4,0.9,473335,700,(X),(X),235184,459,(X),(X),238151,473,(X),(X),138015,1914,29.2,0.4,66438,1119,28.2,0.5,71577,1257,30.1,0.5,271498,348,(X),(X),119925,198,(X),(X),151573,289,(X),(X),58469,1129,21.5,0.4,31440,688,26.2,0.6,27029,749,17.8,0.5
0400000US32,32,Nevada,252415,468,(X),(X),129403,315,(X),(X),123012,326,(X),(X),13276,715,5.3,0.3,4906,517,3.8,0.4,8370,565,6.8,0.5,1922125,489,(X),(X),957230,442,(X),(X),964895,352,(X),(X),117204,2429,6.1,0.1,58004,1574,6.1,0.2,59200,1715,6.1,0.2,163036,2957,8.5,0.2,82940,1880,8.7,0.2,80096,2070,8.3,0.2,544288,5482,28.3,0.3,274944,3302,28.7,0.3,269344,3375,27.9,0.4,499865,4571,26,0.2,249158,2982,26,0.3,250707,2901,26,0.3,152171,2575,7.9,0.1,70338,1655,7.3,0.2,81833,1736,8.5,0.2,293579,4209,15.3,0.2,144955,2542,15.1,0.3,148624,2559,15.4,0.3,151982,2458,7.9,0.1,76891,1715,8,0.2,75091,1703,7.8,0.2,407455,559,(X),(X),207583,378,(X),(X),199872,379,(X),(X),90720,2160,22.3,0.5,39744,1477,19.1,0.7,50976,1358,25.5,0.7,383267,461,(X),(X),194585,328,(X),(X),188682,328,(X),(X),89643,2074,23.4,0.5,42569,1292,21.9,0.7,47074,1444,24.9,0.8,730548,485,(X),(X),365711,373,(X),(X),364837,336,(X),(X),169439,2432,23.2,0.3,84016,1654,23,0.5,85423,1607,23.4,0.4,400855,278,(X),(X),189351,188,(X),(X),211504,215,(X),(X),95759,1602,23.9,0.4,55517,1172,29.3,0.6,40242,1138,19,0.5
0400000US33,33,New Hampshire,128180,441,(X),(X),65308,291,(X),(X),62872,307,(X),(X),16343,1016,12.8,0.8,7291,665,11.2,1,9052,639,14.4,1,932344,468,(X),(X),454948,438,(X),(X),477396,345,(X),(X),22057,1171,2.4,0.1,11580,886,2.5,0.2,10477,637,2.2,0.1,47217,1475,5.1,0.2,26946,978,5.9,0.2,20271,972,4.2,0.2,264372,3168,28.4,0.3,134010,2203,29.5,0.5,130362,1911,27.3,0.4,176695,2972,19,0.3,83987,1999,18.5,0.4,92708,1968,19.4,0.4,91327,1954,9.8,0.2,39401,1343,8.7,0.3,51926,1669,10.9,0.3,206061,2765,22.1,0.3,99339,1739,21.8,0.4,106722,1971,22.4,0.4,124615,2187,13.4,0.2,59685,1322,13.1,0.3,64930,1576,13.6,0.3,154495,521,(X),(X),78893,380,(X),(X),75602,326,(X),(X),59658,1663,38.6,1.1,26341,1081,33.4,1.4,33317,970,44.1,1.3,159325,561,(X),(X),79148,411,(X),(X),80177,309,(X),(X),64225,1446,40.3,0.9,28868,894,36.5,1.1,35357,940,44.1,1.1,408139,519,(X),(X),201658,361,(X),(X),206481,355,(X),(X),142403,1949,34.9,0.5,68714,1053,34.1,0.5,73689,1432,35.7,0.7,210385,259,(X),(X),95249,155,(X),(X),115136,183,(X),(X),64390,1471,30.6,0.7,35101,954,36.9,1,29289,819,25.4,0.7
0400000US34,34,New Jersey,793096,457,(X),(X),409663,368,(X),(X),383433,261,(X),(X),115660,2383,14.6,0.3,50620,1512,12.4,0.4,65040,1600,17,0.4,6112547,436,(X),(X),2915068,378,(X),(X),3197479,370,(X),(X),318098,4360,5.2,0.1,152102,2779,5.2,0.1,165996,2951,5.2,0.1,360515,4811,5.9,0.1,181209,3600,6.2,0.1,179306,2692,5.6,0.1,1726006,10963,28.2,0.2,825987,6578,28.3,0.2,900019,6357,28.1,0.2,1027215,6492,16.8,0.1,492947,4587,16.9,0.2,534268,4236,16.7,0.1,390672,3521,6.4,0.1,160366,2642,5.5,0.1,230306,2903,7.2,0.1,1411979,7649,23.1,0.1,669936,4932,23,0.2,742043,5143,23.2,0.2,878062,6969,14.4,0.1,432521,4032,14.8,0.1,445541,4678,13.9,0.1,1147169,449,(X),(X),578704,307,(X),(X),568465,319,(X),(X),495897,3869,43.2,0.3,222457,2407,38.4,0.4,273440,2385,48.1,0.4,1170011,421,(X),(X),577036,291,(X),(X),592975,275,(X),(X),505252,4568,43.2,0.4,230700,2580,40,0.4,274552,2724,46.3,0.5,2483076,545,(X),(X),1201642,386,(X),(X),1281434,356,(X),(X),927889,5487,37.4,0.2,453582,3308,37.7,0.3,474307,3672,37,0.3,1312291,317,(X),(X),557686,222,(X),(X),754605,239,(X),(X),361003,3423,27.5,0.3,195718,1893,35.1,0.3,165285,2347,21.9,0.3
0400000US35,35,New Mexico,206999,744,(X),(X),107363,523,(X),(X),99636,475,(X),(X),10810,865,5.2,0.4,3982,641,3.7,0.6,6828,644,6.9,0.6,1373920,756,(X),(X),667742,621,(X),(X),706178,598,(X),(X),92818,2411,6.8,0.2,46442,1576,7,0.2,46376,1445,6.6,0.2,118383,2217,8.6,0.2,61571,1453,9.2,0.2,56812,1537,8,0.2,362627,3626,26.4,0.3,186607,2535,27.9,0.4,176020,2527,24.9,0.4,322880,3778,23.5,0.3,152944,2278,22.9,0.3,169936,2756,24.1,0.4,110974,2245,8.1,0.2,47561,1534,7.1,0.2,63413,1668,9,0.2,206247,2849,15,0.2,96408,1855,14.4,0.3,109839,2011,15.6,0.3,159991,2820,11.6,0.2,76209,1643,11.4,0.2,83782,1956,11.9,0.3,276750,839,(X),(X),141960,623,(X),(X),134790,535,(X),(X),62385,1809,22.5,0.6,27418,1087,19.3,0.8,34967,1125,25.9,0.8,244759,668,(X),(X),122794,492,(X),(X),121965,493,(X),(X),63091,1582,25.8,0.6,27464,870,22.4,0.7,35627,1166,29.2,0.9,534125,682,(X),(X),258103,425,(X),(X),276022,524,(X),(X),148406,2390,27.8,0.4,68705,1452,26.6,0.6,79701,1710,28.9,0.6,318286,399,(X),(X),144885,309,(X),(X),173401,273,(X),(X),92356,1684,29,0.5,49030,1012,33.8,0.7,43326,1179,25,0.7
0400000US36,36,New York,1966965,812,(X),(X),991765,642,(X),(X),975200,576,(X),(X),299248,3961,15.2,0.2,125688,2552,12.7,0.3,173560,2800,17.8,0.3,13504083,888,(X),(X),6402770,841,(X),(X),7101313,722,(X),(X),882123,7650,6.5,0.1,413751,5268,6.5,0.1,468372,4284,6.6,0.1,1018769,7762,7.5,0.1,508903,4252,7.9,0.1,509866,5534,7.2,0.1,3569454,15847,26.4,0.1,1734262,9088,27.1,0.1,1835192,9062,25.8,0.1,2177984,10186,16.1,0.1,1068975,8078,16.7,0.1,1109009,6033,15.6,0.1,1164307,6687,8.6,0.1,497524,4458,7.8,0.1,666783,5254,9.4,0.1,2654203,11660,19.7,0.1,1273321,7467,19.9,0.1,1380882,7508,19.4,0.1,2037243,14429,15.1,0.1,906034,7701,14.2,0.1,1131209,8849,15.9,0.1,2831379,1109,(X),(X),1408242,966,(X),(X),1423137,692,(X),(X),1234661,8050,43.6,0.3,546014,4071,38.8,0.3,688647,5382,48.4,0.4,2501802,1066,(X),(X),1226384,793,(X),(X),1275418,623,(X),(X),986370,7374,39.4,0.3,442611,3815,36.1,0.3,543759,4919,42.6,0.4,5277101,943,(X),(X),2542227,890,(X),(X),2734874,616,(X),(X),1711598,9024,32.4,0.2,808922,5875,31.8,0.2,902676,5218,33,0.2,2893801,702,(X),(X),1225917,393,(X),(X),1667884,480,(X),(X),758817,5125,26.2,0.2,381808,3434,31.1,0.3,377009,3299,22.6,0.2
0400000US37,37,North Carolina,968330,1449,(X),(X),496392,1087,(X),(X),471938,894,(X),(X),92048,2342,9.5,0.2,36483,1520,7.3,0.3,55565,1734,11.8,0.4,6684672,1573,(X),(X),3171126,1237,(X),(X),3513546,1113,(X),(X),345302,4895,5.2,0.1,186771,3245,5.9,0.1,158531,3038,4.5,0.1,569525,6047,8.5,0.1,301298,4719,9.5,0.1,268227,3399,7.6,0.1,1765772,11053,26.4,0.2,878820,7105,27.7,0.2,886952,7179,25.2,0.2,1455858,7373,21.8,0.1,666933,4999,21,0.2,788925,6390,22.5,0.2,607780,5627,9.1,0.1,242866,3543,7.7,0.1,364914,3966,10.4,0.1,1255557,10020,18.8,0.1,574059,5743,18.1,0.2,681498,5762,19.4,0.2,684878,7015,10.2,0.1,320379,4016,10.1,0.1,364499,4153,10.4,0.1,1294386,1424,(X),(X),637781,1035,(X),(X),656605,1046,(X),(X),411722,4828,31.8,0.4,173437,2588,27.2,0.4,238285,3043,36.3,0.5,1307758,1722,(X),(X),640044,958,(X),(X),667714,1057,(X),(X),437864,4868,33.5,0.4,191902,2908,30,0.5,245962,3068,36.8,0.5,2623198,1601,(X),(X),1260370,952,(X),(X),1362828,1107,(X),(X),750498,6969,28.6,0.3,349490,4133,27.7,0.3,401008,4054,29.4,0.3,1459330,1002,(X),(X),632931,610,(X),(X),826399,667,(X),(X),340351,3441,23.3,0.2,179609,1995,28.4,0.3,160742,2335,19.5,0.3
0400000US38,38,North Dakota,90838,467,(X),(X),48557,361,(X),(X),42281,374,(X),(X),10445,853,11.5,0.9,4507,592,9.3,1.2,5938,561,14,1.3,477607,527,(X),(X),242292,528,(X),(X),235315,449,(X),(X),16846,819,3.5,0.2,8933,599,3.7,0.2,7913,484,3.4,0.2,21188,978,4.4,0.2,12219,611,5,0.3,8969,572,3.8,0.2,131086,2157,27.4,0.5,70498,1398,29.1,0.6,60588,1282,25.7,0.6,110039,2039,23,0.4,56337,1216,23.3,0.5,53702,1526,22.8,0.6,63894,1663,13.4,0.3,32055,1054,13.2,0.4,31839,1063,13.5,0.5,97890,1962,20.5,0.4,44145,1246,18.2,0.5,53745,1283,22.8,0.5,36664,1099,7.7,0.2,18105,782,7.5,0.3,18559,787,7.9,0.3,107803,633,(X),(X),58452,444,(X),(X),49351,417,(X),(X),37042,1176,34.4,1.1,16038,766,27.4,1.3,21004,784,42.6,1.5,82372,580,(X),(X),43763,378,(X),(X),38609,367,(X),(X),28471,1098,34.6,1.3,13359,693,30.5,1.5,15112,693,39.1,1.7,182687,648,(X),(X),93162,513,(X),(X),89525,375,(X),(X),49113,1285,26.9,0.7,22641,799,24.3,0.8,26472,891,29.6,1,104745,251,(X),(X),46915,173,(X),(X),57830,190,(X),(X),19928,754,19,0.7,10212,487,21.8,1,9716,503,16.8,0.9
0400000US39,39,Ohio,1099035,1090,(X),(X),559376,742,(X),(X),539659,732,(X),(X),106052,2248,9.6,0.2,43712,1420,7.8,0.3,62340,1593,11.6,0.3,7848046,1201,(X),(X),3763717,1040,(X),(X),4084329,903,(X),(X),232970,3824,3,0.1,117348,2405,3.1,0.1,115622,2261,2.8,0.1,592185,6402,7.5,0.1,299030,4030,7.9,0.1,293155,3832,7.2,0.1,2654140,10393,33.8,0.1,1304641,6629,34.7,0.2,1349499,5512,33,0.1,1616966,7501,20.6,0.1,775035,4998,20.6,0.1,841931,5439,20.6,0.1,658910,5196,8.4,0.1,262246,3457,7,0.1,396664,3828,9.7,0.1,1310995,7847,16.7,0.1,631088,5200,16.8,0.1,679907,4819,16.6,0.1,781880,7748,10,0.1,374329,4611,9.9,0.1,407551,4323,10,0.1,1469248,1212,(X),(X),736708,908,(X),(X),732540,724,(X),(X),473148,5351,32.2,0.4,211826,3134,28.8,0.4,261322,3287,35.7,0.5,1406232,1084,(X),(X),698368,838,(X),(X),707864,817,(X),(X),444524,5046,31.6,0.4,201109,3090,28.8,0.4,243415,2899,34.4,0.4,3176229,1291,(X),(X),1550906,856,(X),(X),1625323,846,(X),(X),819523,5607,25.8,0.2,400804,3524,25.8,0.2,418719,3542,25.8,0.2,1796337,810,(X),(X),777735,609,(X),(X),1018602,535,(X),(X),355680,2760,19.8,0.2,191678,1748,24.6,0.2,164002,1840,16.1,0.2
